;id;price;area;rooms
58612;58613;7656;264;6
58613;58614;5994;222;6
58614;58615;5642;182;7
58615;58616;6240;240;6
58616;58617;8085;245;7
58617;58618;3696;112;4
58618;58619;7749;287;7
58619;58620;858;33;1
58620;58621;3375;135;5
58621;58622;2924;86;2
58622;58623;2046;66;2
58623;58624;2600;100;4
58624;58625;2976;93;3
58625;58626;7440;240;6
58626;58627;6912;216;6
58627;58628;2200;88;2
58628;58629;4408;152;4
58629;58630;2496;78;2
58630;58631;2475;75;3
58631;58632;10164;308;7
58632;58633;1155;35;1
58633;58634;4356;132;3
58634;58635;858;26;1
58635;58636;6944;217;7
58636;58637;5590;215;5
58637;58638;2816;88;2
58638;58639;4420;170;5
58639;58640;9520;280;7
58640;58641;750;25;1
58641;58642;2652;78;3
58642;58643;6765;205;5
58643;58644;3920;140;4
58644;58645;2040;68;2
58645;58646;6290;185;5
58646;58647;1020;30;1
58647;58648;1560;52;2
58648;58649;2808;104;4
58649;58650;4800;150;6
58650;58651;2475;99;3
58651;58652;4920;164;4
58652;58653;2604;84;2
58653;58654;6930;210;7
58654;58655;6160;220;5
58655;58656;4050;162;6
58656;58657;1333;43;1
58657;58658;1550;50;2
58658;58659;9758;287;7
58659;58660;2376;72;2
58660;58661;1248;39;1
58661;58662;1716;66;2
58662;58663;5096;182;7
58663;58664;7854;231;7
58664;58665;5760;192;6
58665;58666;3564;132;4
58666;58667;1900;76;2
58667;58668;6970;205;5
58668;58669;5772;222;6
58669;58670;2494;86;2
58670;58671;8512;266;7
58671;58672;3162;102;3
58672;58673;5481;203;7
58673;58674;9471;287;7
58674;58675;2184;84;2
58675;58676;2312;68;2
58676;58677;3069;99;3
58677;58678;3198;123;3
58678;58679;5100;150;5
58679;58680;2464;88;2
58680;58681;1836;54;2
58681;58682;5684;196;7
58682;58683;1820;70;2
58683;58684;2146;74;2
58684;58685;1798;58;2
58685;58686;4896;144;4
58686;58687;3060;90;3
58687;58688;3200;128;4
58688;58689;5720;220;5
58689;58690;1352;52;2
58690;58691;5994;222;6
58691;58692;5550;185;5
58692;58693;3354;129;3
58693;58694;3150;105;3
58694;58695;980;35;1
58695;58696;5576;164;4
58696;58697;850;25;1
58697;58698;3300;132;4
58698;58699;870;30;1
58699;58700;2511;93;3
58700;58701;5766;186;6
58701;58702;1350;50;2
58702;58703;5304;156;4
58703;58704;2600;104;4
58704;58705;5120;160;5
58705;58706;2204;76;2
58706;58707;6324;186;6
58707;58708;5103;189;7
58708;58709;7350;294;7
58709;58710;6138;198;6
58710;58711;4386;129;3
58711;58712;4205;145;5
58712;58713;1716;66;2
58713;58714;3828;132;4
58714;58715;2325;93;3
58715;58716;4680;156;6
58716;58717;4560;152;4
58717;58718;8897;287;7
58718;58719;6660;222;6
58719;58720;4056;156;4
58720;58721;2400;96;3
58721;58722;1131;39;1
58722;58723;900;36;1
58723;58724;4920;164;4
58724;58725;5740;205;5
58725;58726;4200;150;6
58726;58727;6076;196;7
58727;58728;1026;38;1
58728;58729;4264;164;4
58729;58730;4950;150;6
58730;58731;1452;44;1
58731;58732;4488;136;4
58732;58733;2325;75;3
58733;58734;3828;132;4
58734;58735;6084;234;6
58735;58736;5460;195;5
58736;58737;5742;174;6
58737;58738;6765;205;5
58738;58739;1216;38;1
58739;58740;2997;111;3
58740;58741;2604;84;3
58741;58742;3300;132;3
58742;58743;780;26;1
58743;58744;1131;39;1
58744;58745;850;25;1
58745;58746;4992;192;6
58746;58747;3468;102;3
58747;58748;8323;287;7
58748;58749;2250;75;3
58749;58750;2072;74;2
58750;58751;4000;160;4
58751;58752;3240;120;4
58752;58753;8085;245;7
58753;58754;3456;108;3
58754;58755;5184;162;6
58755;58756;2752;86;2
58756;58757;960;32;1
58757;58758;2400;80;2
58758;58759;6552;252;6
58759;58760;1972;58;2
58760;58761;6930;210;6
58761;58762;810;27;1
58762;58763;6006;231;7
58763;58764;5880;210;6
58764;58765;702;26;1
58765;58766;2976;96;3
58766;58767;2100;75;3
58767;58768;2580;86;2
58768;58769;5332;172;4
58769;58770;4056;156;4
58770;58771;3000;120;4
58771;58772;6090;210;6
58772;58773;1456;56;2
58773;58774;8526;294;7
58774;58775;8190;273;7
58775;58776;3132;108;3
58776;58777;3200;100;4
58777;58778;3000;120;4
58778;58779;1089;33;1
58779;58780;8364;246;6
58780;58781;2368;74;2
58781;58782;3432;132;4
58782;58783;5375;215;5
58783;58784;7752;228;6
58784;58785;5848;172;4
58785;58786;918;27;1
58786;58787;4650;186;6
58787;58788;5040;180;6
58788;58789;4914;182;7
58789;58790;4704;168;4
58790;58791;6600;220;5
58791;58792;6534;198;6
58792;58793;957;33;1
58793;58794;8400;280;7
58794;58795;5568;174;6
58795;58796;2704;104;4
58796;58797;1612;62;2
58797;58798;2772;84;2
58798;58799;4896;144;4
58799;58800;2400;75;3
58800;58801;6290;185;5
58801;58802;7938;294;7
58802;58803;1176;42;1
58803;58804;5280;160;4
58804;58805;5320;190;5
58805;58806;3720;120;4
58806;58807;1000;40;1
58807;58808;4914;182;7
58808;58809;6475;259;7
58809;58810;2925;117;3
58810;58811;5670;189;7
58811;58812;5600;175;5
58812;58813;1848;66;2
58813;58814;3720;124;4
58814;58815;2325;75;3
58815;58816;3536;136;4
58816;58817;2940;105;3
58817;58818;3780;135;5
58818;58819;3600;144;4
58819;58820;2542;82;2
58820;58821;1148;41;1
58821;58822;2720;80;2
58822;58823;7440;240;6
58823;58824;2480;80;2
58824;58825;2625;105;3
58825;58826;3045;105;3
58826;58827;5916;204;6
58827;58828;2100;75;3
58828;58829;6916;266;7
58829;58830;3663;111;3
58830;58831;6237;189;7
58831;58832;1026;38;1
58832;58833;6720;224;7
58833;58834;4524;174;6
58834;58835;868;31;1
58835;58836;6528;204;6
58836;58837;3696;112;4
58837;58838;3770;145;5
58838;58839;2772;99;3
58839;58840;2496;96;3
58840;58841;5808;176;4
58841;58842;3840;120;3
58842;58843;3360;120;3
58843;58844;3432;132;3
58844;58845;5208;168;4
58845;58846;1189;41;1
58846;58847;1054;34;1
58847;58848;4374;162;6
58848;58849;7378;238;7
58849;58850;4472;172;4
58850;58851;1920;64;2
58851;58852;2754;81;3
58852;58853;2128;76;2
58853;58854;3996;148;4
58854;58855;1980;66;2
58855;58856;2132;82;2
58856;58857;5394;186;6
58857;58858;8036;287;7
58858;58859;728;28;1
58859;58860;6120;180;5
58860;58861;6240;240;6
58861;58862;3264;96;3
58862;58863;3300;100;4
58863;58864;4900;196;7
58864;58865;6630;195;5
58865;58866;4320;160;5
58866;58867;4032;144;4
58867;58868;650;26;1
58868;58869;3906;126;3
58869;58870;3456;128;4
58870;58871;6642;246;6
58871;58872;3750;150;5
58872;58873;7378;238;7
58873;58874;3888;144;4
58874;58875;8624;308;7
58875;58876;3240;120;4
58876;58877;4524;156;4
58877;58878;8820;294;7
58878;58879;4400;176;4
58879;58880;7134;246;6
58880;58881;5104;176;4
58881;58882;1924;74;2
58882;58883;3456;108;4
58883;58884;2436;84;2
58884;58885;4750;190;5
58885;58886;1118;43;1
58886;58887;1290;43;1
58887;58888;2356;76;2
58888;58889;5950;175;5
58889;58890;5332;172;4
58890;58891;2048;64;2
58891;58892;8772;258;6
58892;58893;4292;148;4
58893;58894;7511;259;7
58894;58895;4736;148;4
58895;58896;1102;38;1
58896;58897;4576;176;4
58897;58898;1750;70;2
58898;58899;7752;228;6
58899;58900;7020;234;6
58900;58901;5100;150;6
58901;58902;4725;175;5
58902;58903;4420;130;5
58903;58904;3900;130;5
58904;58905;3042;117;3
58905;58906;3420;114;3
58906;58907;950;38;1
58907;58908;1088;32;1
58908;58909;5330;205;5
58909;58910;4550;175;7
58910;58911;4988;172;4
58911;58912;2775;111;3
58912;58913;961;31;1
58913;58914;4104;152;4
58914;58915;1148;41;1
58915;58916;2592;81;3
58916;58917;3364;116;4
58917;58918;5104;176;4
58918;58919;1008;36;1
58919;58920;6552;234;6
58920;58921;1914;66;2
58921;58922;1984;64;2
58922;58923;1120;35;1
58923;58924;4428;164;4
58924;58925;3480;120;3
58925;58926;1680;56;2
58926;58927;4144;148;4
58927;58928;4200;140;4
58928;58929;7254;234;6
58929;58930;2380;70;2
58930;58931;3663;111;3
58931;58932;4160;160;4
58932;58933;2448;72;2
58933;58934;1792;64;2
58934;58935;5859;189;7
58935;58936;7560;280;7
58936;58937;2604;84;2
58937;58938;2752;86;2
58938;58939;3240;108;4
58939;58940;6510;210;6
58940;58941;3960;132;3
58941;58942;5278;203;7
58942;58943;4884;148;4
58943;58944;6138;198;6
58944;58945;6105;185;5
58945;58946;4900;196;7
58946;58947;5130;190;5
58947;58948;3584;112;4
58948;58949;2673;81;3
58949;58950;2232;72;2
58950;58951;8568;252;6
58951;58952;896;28;1
58952;58953;1178;38;1
58953;58954;2072;74;2
58954;58955;7128;264;6
58955;58956;5642;217;7
58956;58957;1560;60;2
58957;58958;4550;175;5
58958;58959;8400;280;7
58959;58960;4488;132;3
58960;58961;4650;150;6
58961;58962;3162;93;3
58962;58963;5096;196;7
58963;58964;5115;165;5
58964;58965;3432;104;4
58965;58966;6880;215;5
58966;58967;3875;155;5
58967;58968;6000;240;6
58968;58969;988;38;1
58969;58970;1890;70;2
58970;58971;3024;112;4
58971;58972;1023;31;1
58972;58973;7056;252;6
58973;58974;5535;205;5
58974;58975;1860;62;2
58975;58976;3625;125;5
58976;58977;3999;129;3
58977;58978;4992;192;6
58978;58979;5376;168;4
58979;58980;4092;124;4
58980;58981;4290;165;5
58981;58982;4386;129;3
58982;58983;3696;112;4
58983;58984;2132;82;2
58984;58985;5160;172;4
58985;58986;975;39;1
58986;58987;4550;175;5
58987;58988;3780;135;5
58988;58989;7380;246;6
58989;58990;3120;120;3
58990;58991;2106;78;3
58991;58992;4680;156;6
58992;58993;6496;224;7
58993;58994;4500;180;5
58994;58995;1600;50;2
58995;58996;2112;66;2
58996;58997;2604;84;2
58997;58998;6216;222;6
58998;58999;1650;50;2
58999;59000;832;26;1
59000;59001;3944;116;4
59001;59002;4736;148;4
59002;59003;837;31;1
59003;59004;2574;99;3
59004;59005;2800;112;4
59005;59006;3500;125;5
59006;59007;8232;294;7
59007;59008;7260;220;5
59008;59009;5250;175;7
59009;59010;6720;210;5
59010;59011;5580;180;5
59011;59012;1998;74;2
59012;59013;4644;172;4
59013;59014;3168;96;3
59014;59015;2604;84;3
59015;59016;1131;39;1
59016;59017;4488;132;3
59017;59018;3024;108;4
59018;59019;7616;224;7
59019;59020;2511;81;3
59020;59021;7440;240;6
59021;59022;5508;204;6
59022;59023;4640;160;5
59023;59024;3224;124;4
59024;59025;8364;246;6
59025;59026;3432;132;3
59026;59027;3120;120;4
59027;59028;3875;155;5
59028;59029;3150;105;3
59029;59030;4200;168;6
59030;59031;4160;130;5
59031;59032;3472;124;4
59032;59033;2772;84;3
59033;59034;4420;170;5
59034;59035;5940;180;6
59035;59036;9856;308;7
59036;59037;676;26;1
59037;59038;3250;130;5
59038;59039;6380;220;5
59039;59040;4500;180;5
59040;59041;1188;36;1
59041;59042;728;26;1
59042;59043;1944;72;2
59043;59044;2028;78;3
59044;59045;6324;186;6
59045;59046;1254;38;1
59046;59047;4224;128;4
59047;59048;2294;74;2
59048;59049;3200;128;4
59049;59050;1247;43;1
59050;59051;6188;182;7
59051;59052;5880;210;5
59052;59053;4900;175;5
59053;59054;4785;165;5
59054;59055;806;26;1
59055;59056;4524;174;6
59056;59057;864;27;1
59057;59058;1085;35;1
59058;59059;2100;84;2
59059;59060;8120;280;7
59060;59061;2028;78;3
59061;59062;1218;42;1
59062;59063;812;29;1
59063;59064;8008;308;7
59064;59065;8085;245;7
59065;59066;1872;72;2
59066;59067;6800;200;5
59067;59068;2700;108;3
59068;59069;4712;152;4
59069;59070;5735;185;5
59070;59071;2408;86;2
59071;59072;7920;264;6
59072;59073;7560;252;7
59073;59074;3125;125;5
59074;59075;1088;34;1
59075;59076;1302;42;1
59076;59077;5742;174;6
59077;59078;5580;186;6
59078;59079;3432;132;4
59079;59080;1740;58;2
59080;59081;1026;38;1
59081;59082;6237;231;7
59082;59083;7308;252;7
59083;59084;1664;64;2
59084;59085;4576;176;4
59085;59086;2754;81;3
59086;59087;6240;195;5
59087;59088;4224;132;4
59088;59089;4800;160;5
59089;59090;9996;294;7
59090;59091;6090;210;6
59091;59092;4350;150;6
59092;59093;5740;205;5
59093;59094;8568;252;6
59094;59095;7998;258;6
59095;59096;4455;135;5
59096;59097;918;34;1
59097;59098;4212;156;4
59098;59099;2604;84;3
59099;59100;5940;180;6
59100;59101;5544;168;6
59101;59102;5292;189;7
59102;59103;6156;228;6
59103;59104;1224;36;1
59104;59105;891;33;1
59105;59106;1036;37;1
59106;59107;2108;68;2
59107;59108;3600;120;4
59108;59109;4785;145;5
59109;59110;1566;54;2
59110;59111;4864;152;4
59111;59112;6765;205;5
59112;59113;4092;132;3
59113;59114;5460;182;7
59114;59115;5220;174;6
59115;59116;825;33;1
59116;59117;8064;252;6
59117;59118;5200;200;5
59118;59119;2754;102;3
59119;59120;7616;224;7
59120;59121;2304;72;2
59121;59122;2574;99;3
59122;59123;2808;108;3
59123;59124;7560;280;7
59124;59125;1134;42;1
59125;59126;7920;264;6
59126;59127;4000;160;5
59127;59128;7068;228;6
59128;59129;6496;224;7
59129;59130;5800;200;5
59130;59131;3876;114;3
59131;59132;3200;128;4
59132;59133;2900;116;4
59133;59134;2754;81;3
59134;59135;5292;196;7
59135;59136;2250;75;3
59136;59137;5460;210;5
59137;59138;5600;224;7
59138;59139;3480;120;3
59139;59140;5632;176;4
59140;59141;2050;82;2
59141;59142;4050;162;6
59142;59143;3276;126;3
59143;59144;5590;215;5
59144;59145;4050;162;6
59145;59146;1276;44;1
59146;59147;6930;210;7
59147;59148;3808;136;4
59148;59149;4374;162;6
59149;59150;2288;88;2
59150;59151;5425;217;7
59151;59152;858;33;1
59152;59153;5103;189;7
59153;59154;5280;160;4
59154;59155;2340;78;2
59155;59156;5780;170;5
59156;59157;2552;88;2
59157;59158;2800;100;4
59158;59159;6552;252;6
59159;59160;6804;252;7
59160;59161;2100;70;2
59161;59162;1020;30;1
59162;59163;5950;175;7
59163;59164;4216;124;4
59164;59165;952;28;1
59165;59166;7392;264;6
59166;59167;1107;41;1
59167;59168;7056;252;7
59168;59169;1700;68;2
59169;59170;4100;164;4
59170;59171;2516;74;2
59171;59172;3060;90;3
59172;59173;2100;84;2
59173;59174;6665;215;5
59174;59175;2108;68;2
59175;59176;3978;117;3
59176;59177;6160;220;5
59177;59178;3456;128;4
59178;59179;4992;156;6
59179;59180;4125;125;5
59180;59181;1320;44;1
59181;59182;2700;108;4
59182;59183;6552;252;6
59183;59184;9331;301;7
59184;59185;5394;186;6
59185;59186;7350;245;7
59186;59187;6235;215;5
59187;59188;2436;84;2
59188;59189;1728;64;2
59189;59190;4060;140;4
59190;59191;7308;252;6
59191;59192;3920;140;4
59192;59193;1156;34;1
59193;59194;6435;195;5
59194;59195;5075;175;5
59195;59196;5248;164;4
59196;59197;3330;111;3
59197;59198;957;29;1
59198;59199;2262;78;2
59199;59200;1404;54;2
59200;59201;910;35;1
59201;59202;1496;44;1
59202;59203;4704;168;4
59203;59204;7168;224;7
59204;59205;986;29;1
59205;59206;6188;182;7
59206;59207;8514;258;6
59207;59208;2176;64;2
59208;59209;3875;155;5
59209;59210;3584;112;4
59210;59211;1700;68;2
59211;59212;6699;203;7
59212;59213;3120;120;3
59213;59214;2610;87;3
59214;59215;6600;264;6
59215;59216;2448;72;2
59216;59217;2000;80;2
59217;59218;840;28;1
59218;59219;8624;308;7
59219;59220;3625;145;5
59220;59221;3248;116;4
59221;59222;2296;82;2
59222;59223;6496;203;7
59223;59224;3045;105;3
59224;59225;1008;36;1
59225;59226;6510;217;7
59226;59227;4620;140;5
59227;59228;3483;129;3
59228;59229;3870;129;3
59229;59230;3300;132;3
59230;59231;2016;72;2
59231;59232;7392;264;6
59232;59233;7480;220;5
59233;59234;5022;162;6
59234;59235;3483;129;3
59235;59236;1276;44;1
59236;59237;930;31;1
59237;59238;1116;36;1
59238;59239;1023;33;1
59239;59240;4030;130;5
59240;59241;3198;123;3
59241;59242;1050;42;1
59242;59243;4995;185;5
59243;59244;4104;152;4
59244;59245;2349;81;3
59245;59246;4032;144;4
59246;59247;6435;195;5
59247;59248;1156;34;1
59248;59249;3600;120;3
59249;59250;4756;164;4
59250;59251;6438;222;6
59251;59252;1976;76;2
59252;59253;3741;129;3
59253;59254;864;32;1
59254;59255;8736;273;7
59255;59256;1224;36;1
59256;59257;7378;238;7
59257;59258;3264;96;3
59258;59259;8256;258;6
59259;59260;1116;36;1
59260;59261;3300;132;4
59261;59262;6076;196;7
59262;59263;2871;99;3
59263;59264;7722;234;6
59264;59265;2325;75;3
59265;59266;1914;58;2
59266;59267;6435;195;5
59267;59268;3000;120;4
59268;59269;5880;210;7
59269;59270;2912;104;4
59270;59271;3480;116;4
59271;59272;7595;245;7
59272;59273;5394;174;6
59273;59274;1131;39;1
59274;59275;1050;42;1
59275;59276;2976;96;3
59276;59277;2080;80;2
59277;59278;5148;156;4
59278;59279;4995;185;5
59279;59280;6045;195;5
59280;59281;6120;180;5
59281;59282;3960;120;3
59282;59283;1674;62;2
59283;59284;3060;102;3
59284;59285;6800;200;5
59285;59286;2040;68;2
59286;59287;5184;162;6
59287;59288;2720;80;2
59288;59289;3600;144;4
59289;59290;2600;100;4
59290;59291;6734;259;7
59291;59292;4420;130;5
59292;59293;6552;234;6
59293;59294;1260;42;1
59294;59295;2580;86;2
59295;59296;4785;165;5
59296;59297;925;37;1
59297;59298;7560;252;7
59298;59299;1247;43;1
59299;59300;2916;108;4
59300;59301;3720;124;4
59301;59302;4988;172;4
59302;59303;3016;116;4
59303;59304;3162;93;3
59304;59305;750;30;1
59305;59306;5376;168;4
59306;59307;3132;108;4
59307;59308;1450;50;2
59308;59309;1073;37;1
59309;59310;4160;160;4
59310;59311;3480;120;3
59311;59312;2100;75;3
59312;59313;2100;70;2
59313;59314;2244;66;2
59314;59315;2028;78;2
59315;59316;2700;108;4
59316;59317;5040;168;6
59317;59318;2460;82;2
59318;59319;1140;38;1
59319;59320;1066;41;1
59320;59321;4032;126;3
59321;59322;3780;135;5
59322;59323;7182;266;7
59323;59324;4050;150;5
59324;59325;8064;252;7
59325;59326;1612;62;2
59326;59327;4864;152;4
59327;59328;5859;217;7
59328;59329;986;29;1
59329;59330;6930;210;7
59330;59331;4212;162;6
59331;59332;3159;117;3
59332;59333;4960;160;5
59333;59334;4284;126;3
59334;59335;5220;174;6
59335;59336;3762;114;3
59336;59337;4350;150;6
59337;59338;9184;287;7
59338;59339;4128;129;3
59339;59340;2442;74;2
59340;59341;962;37;1
59341;59342;5760;180;6
59342;59343;1680;60;2
59343;59344;1148;41;1
59344;59345;5248;164;4
59345;59346;8932;308;7
59346;59347;4524;156;4
59347;59348;6560;205;5
59348;59349;3780;135;5
59349;59350;945;35;1
59350;59351;3300;100;4
59351;59352;1836;54;2
59352;59353;4725;175;5
59353;59354;992;32;1
59354;59355;4800;150;6
59355;59356;8960;280;7
59356;59357;6300;210;6
59357;59358;3744;117;3
59358;59359;5400;200;5
59359;59360;3968;124;4
59360;59361;3770;130;5
59361;59362;2912;104;4
59362;59363;7056;252;7
59363;59364;2772;84;2
59364;59365;3999;129;3
59365;59366;6699;203;7
59366;59367;4752;176;4
59367;59368;3264;96;3
59368;59369;832;32;1
59369;59370;8428;301;7
59370;59371;2856;84;3
59371;59372;2516;74;2
59372;59373;5460;210;7
59373;59374;4816;172;4
59374;59375;5304;156;4
59375;59376;2262;78;3
59376;59377;2516;74;2
59377;59378;5460;210;7
59378;59379;6534;198;6
59379;59380;3132;108;4
59380;59381;2790;90;3
59381;59382;3596;124;4
59382;59383;858;33;1
59383;59384;4940;190;5
59384;59385;8897;287;7
59385;59386;3750;150;5
59386;59387;4756;164;4
59387;59388;1152;36;1
59388;59389;2850;114;3
59389;59390;4200;168;6
59390;59391;6396;246;6
59391;59392;1798;58;2
59392;59393;5250;210;5
59393;59394;1560;52;2
59394;59395;1848;66;2
59395;59396;1782;54;2
59396;59397;1798;62;2
59397;59398;2340;90;3
59398;59399;3744;144;4
59399;59400;7525;301;7
59400;59401;918;27;1
59401;59402;1023;31;1
59402;59403;5184;192;6
59403;59404;4500;150;6
59404;59405;4368;168;4
59405;59406;1419;43;1
59406;59407;841;29;1
59407;59408;5280;160;5
59408;59409;5760;180;5
59409;59410;2673;99;3
59410;59411;3162;93;3
59411;59412;1848;56;2
59412;59413;1458;54;2
59413;59414;7310;215;5
59414;59415;5376;168;4
59415;59416;5445;165;5
59416;59417;2604;93;3
59417;59418;1040;40;1
59418;59419;4368;156;4
59419;59420;4992;156;6
59420;59421;6936;204;6
59421;59422;2494;86;2
59422;59423;7644;273;7
59423;59424;1976;76;2
59424;59425;1134;42;1
59425;59426;3150;126;3
59426;59427;2704;104;4
59427;59428;2542;82;2
59428;59429;6720;224;7
59429;59430;3808;136;4
59430;59431;2106;78;3
59431;59432;3960;120;3
59432;59433;6300;210;7
59433;59434;1782;66;2
59434;59435;3100;100;4
59435;59436;800;25;1
59436;59437;3720;124;4
59437;59438;6300;252;7
59438;59439;4205;145;5
59439;59440;3480;120;4
59440;59441;1922;62;2
59441;59442;3536;136;4
59442;59443;5700;190;5
59443;59444;2880;90;3
59444;59445;899;31;1
59445;59446;4386;129;3
59446;59447;837;31;1
59447;59448;2912;104;4
59448;59449;1736;56;2
59449;59450;3564;108;3
59450;59451;2610;90;3
59451;59452;812;28;1
59452;59453;1456;56;2
59453;59454;1650;50;2
59454;59455;1089;33;1
59455;59456;2550;102;3
59456;59457;840;30;1
59457;59458;3828;116;4
59458;59459;4356;132;4
59459;59460;728;26;1
59460;59461;3528;126;3
59461;59462;2475;75;3
59462;59463;1218;42;1
59463;59464;2232;72;2
59464;59465;1674;62;2
59465;59466;5346;198;6
59466;59467;2800;100;4
59467;59468;6300;210;6
59468;59469;6318;234;6
59469;59470;3375;125;5
59470;59471;1320;44;1
59471;59472;6804;252;7
59472;59473;1092;42;1
59473;59474;2542;82;2
59474;59475;1980;66;2
59475;59476;3808;136;4
59476;59477;7140;210;7
59477;59478;6400;200;5
59478;59479;4900;175;7
59479;59480;1400;50;2
59480;59481;7392;224;7
59481;59482;3900;156;4
59482;59483;5100;170;5
59483;59484;3219;111;3
59484;59485;1276;44;1
59485;59486;1624;58;2
59486;59487;3627;117;3
59487;59488;1161;43;1
59488;59489;4080;120;3
59489;59490;2432;76;2
59490;59491;868;31;1
59491;59492;2380;70;2
59492;59493;1856;58;2
59493;59494;3132;108;3
59494;59495;6076;196;7
59495;59496;3960;132;3
59496;59497;5168;152;4
59497;59498;3441;111;3
59498;59499;1680;56;2
59499;59500;950;38;1
59500;59501;4284;126;3
59501;59502;3200;100;4
59502;59503;1026;38;1
59503;59504;6804;252;7
59504;59505;4125;125;5
59505;59506;3696;112;4
59506;59507;4500;150;6
59507;59508;5880;210;5
59508;59509;8772;258;6
59509;59510;6237;189;7
59510;59511;6732;204;6
59511;59512;4030;155;5
59512;59513;2542;82;2
59513;59514;3712;128;4
59514;59515;4810;185;5
59515;59516;2600;104;4
59516;59517;6235;215;5
59517;59518;2320;80;2
59518;59519;2236;86;2
59519;59520;3672;136;4
59520;59521;10164;308;7
59521;59522;5950;175;7
59522;59523;2574;99;3
59523;59524;2970;99;3
59524;59525;9282;273;7
59525;59526;7840;280;7
59526;59527;5712;204;6
59527;59528;5880;210;6
59528;59529;2175;75;3
59529;59530;2325;75;3
59530;59531;2304;72;2
59531;59532;8806;259;7
59532;59533;6138;186;6
59533;59534;9240;280;7
59534;59535;4650;155;5
59535;59536;3224;124;4
59536;59537;4704;168;6
59537;59538;810;27;1
59538;59539;4816;172;4
59539;59540;6993;259;7
59540;59541;6200;200;5
59541;59542;6370;245;7
59542;59543;4995;185;5
59543;59544;3300;132;4
59544;59545;6786;234;6
59545;59546;3321;123;3
59546;59547;3132;116;4
59547;59548;6732;198;6
59548;59549;5850;195;5
59549;59550;7740;258;6
59550;59551;2418;93;3
59551;59552;4030;130;5
59552;59553;3600;120;3
59553;59554;4352;136;4
59554;59555;6076;217;7
59555;59556;832;26;1
59556;59557;2262;87;3
59557;59558;2268;81;3
59558;59559;3364;116;4
59559;59560;1914;58;2
59560;59561;2700;108;3
59561;59562;5880;210;5
59562;59563;4032;144;4
59563;59564;2340;78;2
59564;59565;5320;190;5
59565;59566;6552;252;7
59566;59567;4092;132;3
59567;59568;1550;62;2
59568;59569;1674;54;2
59569;59570;4350;145;5
59570;59571;2150;86;2
59571;59572;1920;64;2
59572;59573;8778;266;7
59573;59574;5075;203;7
59574;59575;6930;231;7
59575;59576;6966;258;6
59576;59577;6270;190;5
59577;59578;4350;150;5
59578;59579;5952;186;6
59579;59580;780;26;1
59580;59581;5292;189;7
59581;59582;4420;170;5
59582;59583;4914;189;7
59583;59584;4400;176;4
59584;59585;1254;38;1
59585;59586;4928;176;4
59586;59587;875;35;1
59587;59588;3321;123;3
59588;59589;4030;130;5
59589;59590;3159;117;3
59590;59591;7525;301;7
59591;59592;1085;35;1
59592;59593;1152;36;1
59593;59594;3168;96;3
59594;59595;3780;140;4
59595;59596;5481;189;7
59596;59597;6120;180;5
59597;59598;5916;174;6
59598;59599;5148;156;6
59599;59600;1178;38;1
59600;59601;2352;84;2
59601;59602;8256;258;6
59602;59603;4056;156;6
59603;59604;4352;128;4
59604;59605;2100;75;3
59605;59606;1300;50;2
59606;59607;4816;172;4
59607;59608;6216;222;6
59608;59609;2204;76;2
59609;59610;8712;264;6
59610;59611;4128;129;3
59611;59612;4900;196;7
59612;59613;4495;155;5
59613;59614;1650;50;2
59614;59615;4224;132;4
59615;59616;7140;210;7
59616;59617;6510;210;6
59617;59618;4386;129;3
59618;59619;3952;152;4
59619;59620;6396;246;6
59620;59621;5425;175;7
59621;59622;7623;231;7
59622;59623;1120;40;1
59623;59624;8120;280;7
59624;59625;2028;78;3
59625;59626;2886;111;3
59626;59627;3915;135;5
59627;59628;5535;205;5
59628;59629;1118;43;1
59629;59630;7175;287;7
59630;59631;5576;164;4
59631;59632;1116;36;1
59632;59633;1856;58;2
59633;59634;729;27;1
59634;59635;1160;40;1
59635;59636;1188;44;1
59636;59637;1782;54;2
59637;59638;1944;72;2
59638;59639;7920;264;6
59639;59640;3696;132;3
59640;59641;2964;114;3
59641;59642;4200;168;4
59642;59643;2494;86;2
59643;59644;5952;192;6
59644;59645;3480;116;4
59645;59646;4680;156;6
59646;59647;5880;210;7
59647;59648;7700;308;7
59648;59649;868;28;1
59649;59650;9520;280;7
59650;59651;3640;140;5
59651;59652;2584;76;2
59652;59653;6612;228;6
59653;59654;5096;196;7
59654;59655;4352;128;4
59655;59656;1848;66;2
59656;59657;3108;111;3
59657;59658;5148;156;4
59658;59659;5712;204;6
59659;59660;3456;128;4
59660;59661;7998;258;6
59661;59662;3024;112;4
59662;59663;6090;210;5
59663;59664;3875;125;5
59664;59665;2028;78;3
59665;59666;3800;152;4
59666;59667;3132;108;3
59667;59668;9702;294;7
59668;59669;5400;180;5
59669;59670;2296;82;2
59670;59671;5735;185;5
59671;59672;3510;130;5
59672;59673;756;27;1
59673;59674;6450;258;6
59674;59675;2176;64;2
59675;59676;1568;56;2
59676;59677;2790;90;3
59677;59678;6720;210;7
59678;59679;3441;111;3
59679;59680;7595;245;7
59680;59681;6076;217;7
59681;59682;3600;144;4
59682;59683;2706;82;2
59683;59684;1728;54;2
59684;59685;3944;116;4
59685;59686;1190;35;1
59686;59687;4704;168;6
59687;59688;6650;266;7
59688;59689;4356;132;4
59689;59690;5544;168;4
59690;59691;2475;99;3
59691;59692;7200;240;6
59692;59693;3348;108;4
